,word
2310,年轻人
2311,婚姻
2312,自己
2313,一度
2314,受到
2315,误解
2316,抑郁
2317,成疾
2318,最后
2319,柯
2320,赛特
2321,马吕斯
2322,怀里
2323,与世长辞
2324,　
2325,　
2326,这是
2327,法国
2328,十九世纪
2329,浪漫派
2330,领袖
2331,雨果
2332,继
2333,2017.7
2334,.
2335,14
2336,-
2337,2017.9
2338,.
2339,22
2340,即便
2341,今天
2342,什么
2343,区别
2344,震撼
2345,很久
2346,缓
2347,过来
2348,为什么
2349,早读
2350,呢
2351,�
2352,电影
2353,音乐剧
2354,补上
2355,还要
2356,法国
2357,大革命
2358,做做
2359,功课
2360,～
2361,场景
2362,描写
2363,真的
2364,强大
2365,当成
2366,来看
2367,学到
2368,历史
2369,内容
2370,七十年代
2371,末读
2372,连续
2373,好
2374,几天
2375,完全
2376,进入
2377,其中
2378,超出
2379,欣赏
2380,范畴
2381,太
2382,苦难
2383,纪录片
2384,一般
2385,战争
2386,欣赏
2387,无能
2388,七年
2389,之后
2390,第二次
2391,重新
2392,几乎
2393,成为
2394,喜欢
2395,这里
2396,白昼
2397,拥抱
2398,黑夜
2399,黑夜
2400,一道
2401,死去
2402,一同
2403,复活
2404,几次
2405,哽咽
2406,无法
2407,继续
2408,名著
2409,啊
2410,怎么
2411,好评
2412,分
2413,悲惨世界
2414,高尚
2415,人性
2416,巨著
2417,毕竟
2418,经典
2419,吧
2420,冉阿让
2421,成为
2422,这样
2423,一位
2424,圣人
2425,所有
2426,爱
2427,慈悲
2428,别人
2429,所有
2430,罪责
2431,伤痛
2432,留给
2433,自己
2434,晚年
2435,孤独
2436,得
2437,心疼
2438,想
2439,咒骂
2440,世界
2441,第一本
2442,听
2443,）
2444,若沙威
2445,自杀
2446,五星
2447,找个
2448,电影
2449,悲剧
2450,真是
2451,无论
2452,时空
2453,只要
2454,有人
2455,存在
2456,太
2457,痛苦
2458,温情
2459,已购
2460,重读
2461,1100
2462,页
2463,悲惨世界
2464,本来
2465,打算
2466,春节假期
2467,结果
2468,年三十
2469,足足
2470,十五
2471,昨天晚上
2472,才
2473,合上
2474,最后
2475,一页
2476,倒
2477,真是
2478,读到
2479,完年
2480,从前
2481,略去
2482,各种
2483,大师
2484,炫技
2485,般
2486,旁枝末节
2487,描述
2488,议论
2489,耐心
2490,地读
2491,关于
2492,滑铁卢
2493,战争
2494,描述
2495,巴黎
2496,街景
2497,黑道
2498,切口
2499,发展
2500,关于
2501,起义
2502,暴动
2503,巴黎
2504,下水道
2505,雨
2506,果真
2507,良心
2508,其实
2509,这些
2510,单独
2511,拿
2512,出来
2513,经典
2514,还是
2515,值得
2516,重读
2517,重读
2518,还是
2519,觉得
2520,震撼
2521,最近
2522,压力
2523,实在
2524,太大
2525,平时
2526,没空
2527,没
2528,心情
2529,看书
2530,估计
2531,段时间
2532,毕业
2533,阅读
2534,量
2535,历史
2536,最低水平
2537,里面
2538,人性
2539,泯灭
2540,闪光
2541,第一次
2542,觉得
2543,雨果
2544,场景
2545,之类
2546,不干
2547,正事
2548,描述
2549,太多
2550,再
2551,一次
2552,感觉
2553,果然
2554,经典
2555,啊
2556,看过
2557,第一部
2558,雨果
2559,高三
2560,一年
2561,现实
2562,世界
2563,悲惨世界
2564,之间
2565,来回
2566,之后
2567,心里
2568,久久
2569,不能平静
2570,尤其
2571,最后
2572,一段
2573,冉阿让
2574,苦役
2575,犯
2576,变成
2577,天使
2578,谦卑
2579,一种
2580,伟岸
2581,感觉
2582,小时
2583,补录
2584,感动
2585,永远
2586,记得
2587,那个
2588,阳光
2589,微凉
2590,下午
2591,最后
2592,字
2593,心里
2594,感动
2595,冉阿让
2596,真的
2597,伟大
2598,堪称
2599,完美
2600,冉阿让
2601,悔改
2602,心灵
2603,善良
2604,化身
2605,人类
2606,楷模
2607,悲惨世界
2608,完成
2609,一次
2610,灵魂
2611,洗礼
2612,那个
2613,暑假
2614,必须
2615,推荐
2616,第一卷
2617,对于
2618,冉阿让
2619,方汀
2620,故事
2621,全面
2622,了解
2623,十八世纪
2624,欧洲
2625,底层
2626,雨果
2627,这本
2628,悲惨世界
2629,简直
2630,世纪
2631,写
2632,实录
2633,真实
2634,残酷
2635,人边
2636,看边
2637,觉得
2638,怎么
2639,可以
2640,这么
2641,惨烈
2642,一本
2643,不忍卒读
2644,半路
2645,弃书
2646,释放
2647,无限
2648,光明
2649,人心
2650,制造
2651,无边
2652,黑暗
2653,人心
2654,光明
2655,黑暗
2656,交织着
2657,厮杀
2658,眷恋
2659,万般无奈
2660,人世间
2661,小时
2662,出版社
2663,封面
2664,一样
2665,´
2666,Д
2667,`
2668,）
2669,已
2670,购买
2671,阅读
2672,五星
2673,好评
2674,欢迎
2675,阅读
2676,童年
2677,乡村
2678,伟大
2679,时代
2680,才能
2681,孕育出
2682,伟大
2683,作品
2684,雨果
2685,堪称
2686,法国
2687,19
2688,世纪
2689,初
2690,百科全书
2691,刚
2692,开始
2693,只
2694,关心
2695,几个
2696,主角
2697,命运
2698,觉得
2699,评论
2700,社会
2701,背景
2702,描写
2703,太
2704,后来
2705,慢慢
2706,习惯
2707,乃至
2708,喜欢
2709,这些
2710,题外话
2711,甚至
2712,超过
2713,故事
2714,本身
2715,关注
2716,故事
2717,只
2718,描述
2719,几个
2720,命运
2721,题外话
2722,揭示
2723,出
2724,整个
2725,社会
2726,苦难
2727,抗争
2728,唯一
2729,喜欢
2730,一点
2731,故事
2732,巧合
2733,偶然
2734,事件
2735,太多
2736,主要
2737,剧情
2738,总是
2739,围绕
2740,少数几个
2741,有些
2742,情节
2743,离奇
2744,感觉
2745,真实
2746,读过
2747,经典
2748,所以
2749,感觉
2750,不是
2751,特别
2752,丰富
2753,至少
2754,情节
2755,吸引
2756,人物
2757,特点
2758,鲜明
2759,人性
2760,善意
2761,宽容
2762,雨果
2763,大神
2764,上学时
2765,学校
2766,图书馆
2767,借
2768,悲惨世界
2769,开头
2770,觉得
2771,懂
2772,回去
2773,如今
2774,快
2775,20
2776,过去
2777,终于
2778,完整
2779,质疑
2780,当时
2781,自己
2782,什么
2783,懂
2784,太
2785,伟大
2786,不愧
2787,世界名著
2788,不仅仅
2789,写
2790,故事
2791,包含
2792,关于
2793,历史
2794,战争
2795,政治
2796,经济
2797,哲学
2798,心理
2799,等等
2800,各种
2801,描写
2802,叙述
2803,当然
2804,讲述
2805,故事
2806,如此
2807,动人
2808,感人
2809,救赎
2810,救赎
2811,还有
2812,其他
2813,或
2814,光荣
2815,或
2816,美好
2817,或
2818,卑劣
2819,或
2820,矛盾
2821,人物
2822,虽然
2823,篇幅
2824,长
2825,一定
2826,反复
2827,阅读
2828,能
2829,从中
2830,获益
2831,并且
2832,感受
2833,真正
2834,文学
2835,巨著
2836,厚重
2837,震撼
2838,冉阿让
2839,思想斗争
2840,转变
2841,刻画
2842,清楚
2843,呐
2844,仍然
2845,落泪
2846,我能
2847,现在
2848,除了
2849,部分
2850,章节
2851,大都
2852,觉得
2853,枯燥
2854,难
2855,理解
2856,人性
2857,伟大
2858,人性
2859,伟大
2860,太
2861,经典
2862,史诗
2863,世界
2864,便
2865,美丽
2866,耀眼
2867,大一
2868,期末考
2869,那时
2870,清晰
2871,记得
2872,大家
2873,通宵达旦
2874,背
2875,邓论
2876,痴迷
2877,于
2878,为此
2879,裸考
2880,心目
2881,可以
2882,飘
2883,围城
2884,相提并论
2885,作品
2886,重读
2887,还是
2888,那么
2889,棒
2890,最后
2891,冉阿让
2892,去世
2893,泪如雨下
2894,如此
2895,磨难
2896,一生
2897,啊
2898,真的
2899,悲惨
2900,偷
2901,一次
2902,面包
2903,一辈子
2904,变得
2905,如此
2906,惨淡
2907,什么
2908,比
2909,信条
2910,更能
2911,产生
2912,梦想
2913,什么
2914,比
2915,梦想
2916,更能
2917,孕育
2918,未来
2919,今天
2920,乌托邦
2921,明天
2922,骨肉
2923,人生
2924,敬畏
2925,不知
2926,后果
2927,坚持
2928,勇敢
2929,爱
2930,宽恕
2931,集中反映
2932,雨果
2933,人道主义
2934,思想
2935,饱含
2936,雨果
2937,对于
2938,人类
2939,苦难
2940,命运
2941,关心
2942,末
2943,坚定不移
2944,信念
2945,圣父
2946,劝
2947,善良
2948,李玉民
2949,翻译
2950,太好了
2951,当然
2952,灵魂
2953,救赎
2954,包括
2955,自我
2956,救赎
2957,小时候
2958,看过
2959,动画片
2960,之后
2961,看过
2962,电影
2963,再
2964,依然
2965,深受
2966,震撼
2967,觉得
2968,有些
2969,过分
2970,神化
2971,冉阿让
2972,身上
2973,那种
2974,圣洁
2975,力量
2976,以及
2977,相对
2978,背负
2979,不公
2980,几度
2981,落泪
2982,开始
2983,意识
2984,宗教
2985,自身
2986,优越性
2987,所在
2988,正如
2989,基督
2990,所
2991,倡导
2992,惠爱
2993,实在
2994,一种
2995,救赎
2996,力量
2997,生生不息
2998,地
2999,传递
3000,下去
3001,对于
3002,信徒
3003,来说
3004,上帝
3005,无处不在
3006,存在
3007,于
3008,内心
3009,所以
3010,时时
3011,自我
3012,拷问
3013,反而
3014,真正
3015,地
3016,达到
3017,慎独
3018,反观
3019,古时
3020,所谓
3021,圣人
3022,君子
3023,倒像
3024,为了
3025,向外
3026,讨要
3027,名声
3028,才
3029,尽力
3030,表现
3031,少
3032,些
3033,真心实意
3034,软弱
3035,在于
3036,各种
3037,苦难
3038,所
3039,羁绊
3040,沉沦
3041,于
3042,世事
3043,强大
3044,在于
3045,能够
3046,依靠
3047,信仰
3048,力量
3049,尘埃
3050,扬起
3051,头
3052,升华
3053,灵魂
3054,直达
3055,明亮
3056,天国
3057,同情
3058,不幸者
3059,宽宥
3060,幸福
3061,电影
3062,所以
3063,原著
3064,永远
3065,记得
3066,小时候
3067,冉阿让
3068,宽容
3069,正直
3070,触动
3071,太
3072,高深
3073,一年
3074,没
3075,是因为
3076,歌剧
3077,才
3078,来看
3079,希望
3080,随着
3081,年岁
3082,增长
3083,懂得
3084,越来越
3085,不太
3086,感兴趣
3087,部分
3088,法国
3089,革命
3090,那里
3091,跳跃
3092,一些
3093,但是
3094,惊叹
3095,于
3096,雨果
3097,同时
3098,将
3099,几个
3100,故事
3101,线
3102,把握
3103,得
3104,这么
3105,好
3106,2017.9
3107,.
3108,9
3109,终于
3110,算是
3111,尽管
3112,半
3113,部分
3114,有些
3115,快
3116,揪心
3117,其实
3118,后面
3119,沙威
3120,最后
3121,觉醒
3122,冉阿让
3123,最后
3124,放手
3125,关于
3126,故事情节
3127,历史背景
3128,人物
3129,心理
3130,论述
3131,精彩
3132,必要
3133,不然
3134,单是
3135,情节
3136,很难
3137,吸引
3138,而且
3139,正是
3140,这些
3141,貌似
3142,冗沓
3143,论述
3144,成为
3145,经典
3146,巨著
3147,终于
3148,喜欢
3149,冉阿让
3150,带有
3151,贵族
3152,气质
3153,救赎
3154,必须
3155,承认
3156,内容
3157,剧情
3158,什么
3159,饱满
3160,啊
3161,雨果
3162,基本
3163,觉得
3164,好看
3165,但是
3166,内容
3167,冗长
3168,事实
3169,122
3170,万字
3171,啊
3172,好久好久
3173,□
3174,任晓雯
3175,1815
3176,10
3177,月初
3178,法国
3179,南部
3180,小镇
3181,迪涅
3182,光头
3183,长须
3184,肩
3185,扛
3186,布袋
3187,手提
3188,粗棍
3189,异乡人
3190,敲开
3191,卞福
3192,汝
3193,主教
3194,家门
3195,这天
3196,已
3197,走
3198,十二
3199,法里路
3200,沿途
3201,受尽
3202,辱骂
3203,恐吓
3204,阿尔卑斯山
3205,夜风
3206,刺过
3207,衣裤
3208,破洞
3209,四面八方
3210,袭击
3211,一张
3212,黄色
3213,身份证
3214,当时
3215,带有
3216,前科
3217,案底
3218,假释
3219,证明
3220,）
3221, 
3222,多年
3223,重读
3224,才
3225,发现
3226,原来
3227,沙威
3228,才
3229,悲惨世界
3230,悲惨
3231,人物
3232,冉阿让
3233,不是
3234,纵然
3235,十几年
3236,牢狱之灾
3237,警察
3238,追踪
3239,之下
3240,到处
3241,藏匿
3242,顶尖
3243,富翁
3244,沦为
3245,超级
3246,穷光蛋
3247,不是
3248,公正
3249,世界
3250,公正
3251,对待
3252,人物
3253,第一
3254,男主角
3255,不断
3256,进行
3257,自我
3258,救赎
3259,总是
3260,自己
3261,存在
3262,于
3263, 
3264,首先
3265,说明
3266,手中
3267,版本
3268,李丹
3269,方于
3270,译
3271,人文
3272,译本
3273,上中下
3274,三册
3275,共
3276,一千五百
3277,页
3278,左右
3279,其次
3280,念
3281,大学
3282,时读
3283,当时
3284,囫囵吞枣
3285,匆匆忙忙
3286,翻过
3287,一次
3288,真心
3289,认真
3290,在读
3291,因此
3292,自我感觉
3293,良好
3294,心得
3295,颇
3296,个人
3297,认为
3298,必须
3299,具备
3300,以下
3301,技能
3302,才能
3303,开启
3304,思考
3305,模式
3306,进入
3307,无障碍
3308,阅读
3309,状态
3310, 
3311,君主制
3312,共和制
3313,资产阶级
3314,社会主义
3315,宗教
3316,哲学
3317,革命
3318,历史
3319,城市
3320,建设
3321,文明
3322,发展
3323,儿童
3324,妇女
3325,工资福利
3326,自由
3327,平等
3328,人权
3329,民主
3330,法制
3331,言论自由
3332,新闻自由
3333,全民教育
3334,义务教育
3335,宇宙
3336,原子
3337,所有
3338,这些
3339,雨果
3340,19
3341,世纪
3342,提出
3343,主题
3344,不止一次
3345,深慨
3346,西方
3347,不愧为
3348,现代
3349,世界
3350,先进
3351,一方
3352, 
3353,情节
3354,黑夜
3355,沉沉
3356,一点
3357,星光
3358,老人
3359,仰面
3360,躺
3361,安乐椅
3362,雪白
3363,头发
3364,黑夜
3365,点上
3366,一盏
3367,耀眼
3368,灯
3369,感到
3370,呼吸困难
3371,全身
3372,弥漫着
3373,一种
3374,难以言状
3375,痛苦
3376,死亡
3377,向
3378,逼近
3379,毫不
3380,畏惧
3381,能
3382,感觉得到
3383,一股
3384,火热
3385,东西
3386,身旁
3387,便是
3388,爱
3389,老人
3390,冉阿让
3391,行善
3392,恶人
3393,一名
3394,苦役
3395, 
3396,情节
3397,悲惨世界
3398,毫无疑问
3399,喜欢
3400,世界名著
3401,开始
3402,大概
3403,八九岁
3404,电视
3405,悲惨世界
3406,电影
3407,便
3408,爸爸
3409,书架上
3410,翻
3411,出
3412,来看
3413,旧
3414,纸页
3415,已经
3416,发黄
3417,还是
3418,繁体字
3419,印刷
3420,并且
3421,只有
3422,前
3423,两册
3424,共
3425,五册
3426,）
3427,完全
3428,故事
3429,吸引住
3430,很多
3431,感人
3432, 
3433,印度
3434,十几天
3435,每晚
3436,宾馆
3437,床上
3438,白日
3439,眼睛
3440,所
3441,见到
3442,肮脏
3443,混乱
3444,光明
3445,晚上
3446,竟
3447,奇异
3448,雨果
3449,笔下
3450,悲惨世界
3451,融为一体
3452,古老
3453,建筑
3454,街道
3455,穿行
3456,坐
3457,古老
3458,人力车
3459,搭乘
3460,拉铁
3461,闸门
3462,电梯
3463,连
3464,钥匙
3465,铜质
3466,像
3467,古董
3468,那里
3469,人们
3470,更是
3471,一种
3472,近乎
3473,史前
3474,方
3475, 
3476,纸质
3477,书籍
3478,永远
3479,无法
3480,替代
3481,优势
3482,拿在手上
3483,一种
3484,实在
3485,视觉
3486,或者
3487,触觉
3488,冲击
3489,像
3490,悲惨世界
3491,这样
3492,名著
3493,厚重
3494,势必会
3495,给人以
3496,震撼
3497,当
3498,怀着
3499,一种
3500,敬畏
3501,心情
3502,去
3503,走进
3504,著作
3505,时
3506,发现
3507,这种
3508,厚
3509,不仅仅
3510,停留
3511,外表
3512,世间
3513,苦难
3514,揭示
3515,人性
3516,深度
3517,挖掘
3518,历史
3519,时代
3520, 
3521,冉阿让
3522,男
3523,1770
3524,左右
3525,出
3526,生于
3527,贫苦
3528,农民
3529,家庭
3530,幼时
3531,父母双亡
3532,靠
3533,姐姐
3534,抚养
3535,长大成人
3536,25
3537,岁
3538,那年
3539,成为
3540,一名
3541,树枝
3542,修建
3543,工
3544,代行
3545,父职
3546,协助
3547,支撑
3548,家庭
3549,回报
3550,姐姐
3551,养育之恩
3552,如果
3553,一切正常
3554,将
3555,想
3556,很多
3557,同伴
3558,一样
3559,每日
3560,辛勤劳动
3561,挣得
3562,25
3563,苏
3564,收入
3565,养活
3566,姐姐
3567,一家
3568,这样
3569,日
3570, 
3571,1
3572,几年
3573,前
3574,一位
3575,友人
3576,聊天
3577,时
3578,谈到
3579,武侠小说
3580,几乎
3581,没
3582,看过
3583,差不多
3584,全是
3585,通过
3586,港剧
3587,了解
3588,故事
3589,友人
3590,感到
3591,诧异
3592,惊问
3593,中学
3594,干些
3595,什么
3596,笑答
3597,只
3598,悲惨世界
3599,友人
3600,问得
3601,幽默
3602,答得
3603,夸张
3604,其实
3605,除了
3606,悲惨世界
3607,那时
3608,波洛
3609,福尔摩斯
3610,大仲
3611, 
3612,那么
3613,世界
3614,真的
3615,悲惨
3616,世界
3617,原本
3618,悲惨
3619,幸福
3620,人们
3621,创造
3622,它们
3623,面包
3624,烛台
3625,他们
3626,站
3627,路
3628,中央
3629,等待
3630,人们
3631,它们
3632,定义
3633,赃物
3634,还是
3635,圣物
3636,有时候
3637,犯错
3638,不是
3639,自己
3640,原因
3641,而是
3642,逼迫
3643,角落
3644,如果
3645,可以
3646,人为
3647,不可
3648,原谅
3649,分辨
3650,出
3651,这些
3652,请
3653,犯错
3654,机会
3655, 
3656,心情
3657,沮丧
3658,总是
3659,不朝
3660,后面
3661,他们
3662,只
3663,觉得
3664,恶运
3665,正
3666,追
3667,他们
3668,这人
3669,看清楚
3670,地方
3671,受到
3672,许多
3673,好处
3674,穷人
3675,更是
3676,完全
3677,依靠
3678,那样
3679,有用
3680,结果
3681,大家
3682,非
3683,尊敬
3684,不可
3685,那样
3686,和蔼可亲
3687,结果
3688,大家
3689,非爱
3690,不可
3691,尤其
3692,那些
3693,工人
3694,特别
3695,爱
3696,用
3697,一种
3698,郁郁寡欢
3699, 
3700,情节
3701,也许
3702,没
3703,资格
3704,评价
3705,至少
3706,但是
3707,影响
3708,有话要说
3709,任何人
3710,忍不住
3711,有话要说
3712,悲惨世界
3713,一代
3714,文学
3715,巨匠
3716,雨果
3717,扛鼎之作
3718,所有
3719,喜欢
3720,文学
3721,没人
3722,知道
3723,年少时
3724,只见
3725,图书馆
3726,很多
3727,人读
3728,纸色
3729,发黄
3730,版本
3731,当
3732,后浪
3733,新版
3734, 
3735,情节
3736,两册
3737,悲惨世界
3738,几乎
3739,用
3740,将近
3741,三个
3742,月
3743,开始
3744,悲哀
3745,控诉
3746,读到
3747,宁静
3748,幸福
3749,当
3750,芳汀
3751,敲掉
3752,两颗
3753,门牙
3754,几乎
3755,不敢
3756,正视
3757,世界
3758,命运
3759,真的
3760,奇怪
3761,如果
3762,冉阿让
3763,通过
3764,一次
3765,未
3766,发觉
3767,偷窃
3768,得到
3769,自由
3770,灰暗
3771,前半生
3772,种种原因
3773,牢里
3774,度过
3775,晚年
3776, 
3777,1862
3778,7
3779,月致
3780,友人
3781,信函
3782,有生以来
3783,一直
3784,赞佩
3785,雨果
3786,现在
3787,感到
3788,愤慨
3789,我要
3790,爆发
3791,出来
3792,怎样
3793,既
3794,真实
3795,伟大
3796,至于
3797,文笔
3798,觉得
3799,作者
3800,故意
3801,写得
3802,不伦不类
3803,不登大雅
3804,取悦
3805,庸众
3806,各种
3807,死板板
3808,一种
3809,性格
3810,像
3811,悲剧
3812,人物
3813,生活
3814,哪
3815,像
3816,芳
3817,汀
3818,那样
3819,妓女
3820,像
3821,冉阿让
3822, 
3823,個
3824,感覺
3825,李丹
3826,方于
3827,先生
3828,譯本
3829,雖然入
3830,選
3831,人文
3832,社的
3833,所謂
3834,名
3835,著名
3836,譯
3837,翻譯
3838,質量
3839,不是
3840,那麼
3841,盡
3842,如人意
3843,雖然
3844,怎麼
3845,懂法
3846,語
3847,沒
3848,看過
3849,原著
3850,通過
